From Date,PM2.5,PM10,NO2,SO2,CO,Ozone,SR,RH,WS,WD
2019-06-22 11:00,22,29.16,8.92,13.78,1.07,34.72,437.96,78.03,18.61,80.72
2019-06-22 11:15,21.98,28.95,9.79,11.88,1.1,34.17,495.32,77.12,19.13,61.56
2019-06-22 11:30,21.79,29.57,11.42,15.35,1.38,34.93,583.32,74.27,16.02,65.37
2019-06-22 11:45,23.01,34.37,11.44,13.03,1.39,35.85,584.63,70.64,22.81,79.2
2019-06-22 12:00,23.98,39.93,10.28,10.59,1.29,33.18,548.7,69.93,17.18,91.69
2019-06-22 12:15,24.69,42.7,12.17,11,1.4,31.82,554.91,68.01,20.88,90.66
2019-06-22 12:30,25.37,43.18,9.05,20.53,1.36,33.61,767.31,66.85,23.03,89.98
2019-06-22 12:45,25.72,42.36,8.16,11.36,1.17,34.53,617.45,67.68,22.01,72.46
2019-06-22 13:00,25.29,40.54,6.39,9.95,1.04,32.71,720.45,67.93,17.37,65.12
2019-06-22 13:15,25.35,38.07,5.93,9.72,1.03,31.11,842.91,66.25,17.09,84.47
2019-06-22 13:30,25.25,36.19,6.86,9.28,1,30.87,960.23,65.81,17.6,64.93
2019-06-22 13:45,24.85,35.5,9.59,10.56,1.03,28.69,408.51,68.65,15.7,98.18
2019-06-22 14:00,24.04,34.3,10.43,12.85,1.1,30.97,495.73,71.63,17.68,92.35
2019-06-22 14:15,22.74,32.46,8.63,10.37,1.03,31.95,346.48,73.2,21.26,45.23
2019-06-22 14:30,22.69,31.6,7.71,10.65,1.04,30.37,420.91,78.03,18.98,56.95
2019-06-22 14:45,22.74,31.07,7.79,11.25,1.07,28.05,224.44,79.33,22.33,58.86
2019-06-22 15:00,23.16,29.99,8.47,11.49,1.06,24.87,177.26,82.18,16.26,83.47
2019-06-22 15:15,22.95,30.7,7.79,9.57,1,26.97,167.52,83.22,21.59,72.23
2019-06-22 15:30,22.29,30.58,7.35,9.76,1.01,25.62,135.48,85.04,15.43,57.85
2019-06-22 15:45,22.45,30.72,9.68,10.16,1.09,23.18,90.76,85.65,16.23,72.34
2019-06-22 16:00,22.78,30.27,7.85,10.26,1.04,23.42,86.97,86.05,13.72,75.81
2019-06-22 16:15,23.03,29.3,7.75,9.32,0.98,23.1,90.15,86.38,11.54,97.64
2019-06-22 16:30,22.8,27.97,9.55,10.61,1.06,22.89,84.8,86.9,14.37,71.91
2019-06-22 16:45,22.7,26.84,15.92,11.69,1.35,20.06,74.67,87.11,14.1,83.41
2019-06-22 17:00,23.93,26.16,17.58,13.95,1.63,21,73.5,86.86,14.37,63.94
2019-06-22 17:15,25.68,26.77,11.94,20.91,1.59,23.18,75.27,86.32,12.45,100.84
2019-06-22 17:30,26.83,27.03,9.59,20.21,1.26,22.58,70.41,86.22,12.35,78.06
2019-06-22 17:45,27.378,27.568,7.51,11.34,1.06,22.79,58.27,86.26,13.36,60.51
2019-06-22 18:00,27.926,28.106,6.89,9.53,1.02,22.85,48.03,86.57,11.88,56.67
2019-06-22 18:15,28.474,28.644,6.95,10.27,1.02,22.29,38.67,86.84,14.61,61.75
2019-06-22 18:30,29.022,29.182,7.15,9.12,1,21.96,25.67,87.18,13.57,73.75
2019-06-22 18:45,29.57,29.72,8.15,13.74,1.09,21.31,23.05,87.5,14.23,74.71
2019-06-22 19:00,30.118,30.258,7.87,12.78,1.07,20.65,22.49,87.78,16.16,72.54
2019-06-22 19:15,30.666,30.796,9.12,14.09,1.09,19.11,22.49,87.96,14.99,63.36
2019-06-22 19:30,31.214,31.334,12.14,16.7,1.23,16.74,22.47,88.1,14.74,74.88
2019-06-22 19:45,31.762,31.872,11.51,12.01,1.22,18.15,22.48,87.88,15.15,70.29
2019-06-22 20:00,32.31,32.41,12.02,11.56,1.41,17.51,22.5,87.7,12.76,72.8
2019-06-22 20:15,30.97,31.62,12.05,11.8,1.36,17.96,22.49,87.31,15.53,77.39
2019-06-22 20:30,30.14,31.32,10.44,15.37,1.43,19.75,22.47,87.3,14.27,69.1
2019-06-22 20:45,28.72,31.33,8.18,9.82,1.15,20.43,22.5,87.77,19.3,72.29
2019-06-22 21:00,27.61,30.64,8.51,9.16,1.1,23.35,22.5,86.38,17.85,81.19
2019-06-22 21:15,26.61,28.65,8.84,9.08,1.1,22.68,22.48,87.06,20.65,103.57
2019-06-22 21:30,25.54,27.23,8.44,8.59,1.01,24.61,22.47,87.04,18.93,54.49
2019-06-22 21:45,24.38,27.19,7.63,8.98,0.98,25.3,22.48,87.75,15.49,85.26
2019-06-22 22:00,22.53,27.38,6.5,8.3,0.97,26.75,22.48,88.29,16.39,69.89
2019-06-22 22:15,19.68,25.62,7.48,9.22,1,25.05,22.48,86.93,11.69,48.67
2019-06-22 22:30,19.06,23.25,6.84,8.87,0.95,25.38,22.49,87.68,12.62,67.33
2019-06-22 22:45,18.12,21.59,6.04,8.6,0.94,26.72,22.46,87.99,13.03,90.97
2019-06-22 23:00,16.67,18.93,5.48,8.22,0.92,27.1,22.49,88.65,14.81,56.87
2019-06-22 23:15,15.45,17.07,6.16,8.62,0.92,25.1,22.5,88.6,11.52,81.37
2019-06-22 23:30,14.14,15.91,8.56,9.46,0.91,24.29,22.47,88.27,14.21,54.17
2019-06-22 23:45,14.46870968,14.065,9.09,9.035,0.9,23.85,22.475,88.23,14.15,57.92
2019-06-23 00:00,14.79741935,12.22,9.62,8.61,0.89,23.41,22.48,88.19,14.09,61.67
2019-06-23 00:15,15.12612903,12.69896552,9.19,8.96,0.89,24.03,22.49,88.56,16.24,90.76
2019-06-23 00:30,15.45483871,13.17793103,10.22,8.66,0.89,22.36,22.46,88.45,12.88,66.43
2019-06-23 00:45,15.78354839,13.65689655,10.01,9.2,0.89,22.51,22.48,88.61,9.5,54.66
2019-06-23 01:00,16.11225806,14.13586207,8.06,9.22,0.89,23.82,22.48,87.98,12.49,96.45
2019-06-23 01:15,16.44096774,14.61482759,7.04,8.69,0.88,25.74,22.47,87.8,16.61,63.83
2019-06-23 01:30,16.76967742,15.0937931,8.18,9.35,1.02,25.12,22.5,88.58,13.01,73.79
2019-06-23 01:45,17.0983871,15.57275862,6.35,8.87,0.86,25.81,22.49,88.53,10.41,65.99
2019-06-23 02:00,17.42709677,16.05172414,4.65,9.19,0.86,26.65,22.47,87.44,9.45,58.89
2019-06-23 02:15,17.75580645,16.53068966,4.16,10.41,0.87,26.5,22.47,87.61,12.01,95.07
2019-06-23 02:30,18.08451613,17.00965517,4.54,10.7,0.85,27.78,22.48,87.49,13.76,97.55
2019-06-23 02:45,18.41322581,17.48862069,5.25,9.28,0.87,27.34,22.52,87.43,12.08,70.54
2019-06-23 03:00,18.74193548,17.96758621,6.46,9.92,0.9,26.52,22.49,86.81,14.42,68.87
2019-06-23 03:15,19.07064516,18.44655172,6.7,9.83,0.87,25.9,22.48,87.5,14.72,103.17
2019-06-23 03:30,19.39935484,18.92551724,10.07,15.43,0.96,23.36,22.49,87.48,16.27,81.17
2019-06-23 03:45,19.72806452,19.40448276,9.24,16.25,1.01,24.19,22.48,87.74,11.61,83.9
2019-06-23 04:00,20.05677419,19.88344828,8.81,10.11,0.97,24,22.47,87.31,15.39,65.26
2019-06-23 04:15,20.38548387,20.36241379,9.23,11.22,1.11,24.49,22.49,87.81,19.66,85.27
2019-06-23 04:30,20.71419355,20.84137931,11.38,15.7,1.35,23.5,22.46,87.87,12.59,67.84
2019-06-23 04:45,21.04290323,21.32034483,8.72,22.32,1.39,24.21,22.48,87.75,15.81,76.62
2019-06-23 05:00,21.3716129,21.79931034,6.27,9.49,0.98,25.09,22.48,87.45,10.86,51.38
2019-06-23 05:15,21.70032258,22.27827586,8,11.04,1.02,21.19,22.48,87.07,10.67,82.42
2019-06-23 05:30,22.02903226,22.75724138,6.69,10.19,0.94,23.76,22.5,86.75,11.42,132.81
2019-06-23 05:45,22.35774194,23.2362069,6.31,9.38,0.91,23.1,22.89,85.29,13.04,56.92
2019-06-23 06:00,22.68645161,23.71517241,6.82,10.15,0.93,23.09,26.04,86.06,9.64,104.91
2019-06-23 06:15,23.01516129,24.19413793,7.17,11.77,0.94,22.61,34.6,86.99,10.05,92.96
2019-06-23 06:30,23.34387097,24.67310345,6.8,8.25,0.89,23.41,49.07,86.95,10.29,73.82
2019-06-23 06:45,23.67258065,25.15206897,7.79,9.53,0.95,23.61,64.54,86.94,13.8,58.89
2019-06-23 07:00,24.00129032,25.63103448,5.93,8.71,0.9,28.02,90.17,86.16,15.18,63.86
2019-06-23 07:15,24.33,26.11,5.93,8.39,0.89,27.81,105.49,86.18,13.53,63.74
2019-06-23 07:30,21.12,24.33,6.19,7.85,0.89,27.99,108.12,85.81,11.38,67.45
2019-06-23 07:45,18.44,22.31,6.62,8.62,0.91,28.2,109.35,85.07,15.25,68.86
2019-06-23 08:00,15.99,20.7,6.29,8.82,0.9,29.83,117.95,83.73,16.89,68.21
2019-06-23 08:15,14.06,19.08,6.88,8.73,0.91,26.98,143.27,83.28,12.23,68.24
2019-06-23 08:30,12.63,17.91,7.16,9.19,0.89,28.53,173.03,82.57,13.2,72.41
2019-06-23 08:45,11.36,17.04,6.48,8.95,0.91,27.99,215.13,82.07,13.75,71.99
2019-06-23 09:00,10.03,16.25,6.2,8.65,0.9,31.4,245.75,80.29,13.92,76.61
2019-06-23 09:15,9.04,15.52,7.44,8.76,0.9,30.11,254.11,78.95,13.87,93.69
2019-06-23 09:30,10.97,14.49,6.24,8.48,0.89,34.38,246.09,78.2,15.87,65.11
2019-06-23 09:45,11.17666667,14.38222222,6.51,9.18,0.89,35.2,256.06,77.52,18.39,79.83
2019-06-23 10:00,11.38333333,14.27444444,6.62,8.63,0.89,35.14,309.97,77.13,11.58,109.02
2019-06-23 10:15,11.59,14.16666667,5.94,9.62,0.9,35.47,390.36,75.08,15.25,79.83
2019-06-23 10:30,11.79666667,14.05888889,5.64,8.36,0.89,36.32,368.43,75.38,13.79,83.88
2019-06-23 10:45,12.00333333,13.95111111,5.21,8.5,0.89,39.62,427.85,74.97,13.84,93.27
2019-06-23 11:00,12.21,13.84333333,4.51,8.53,0.89,41,513.82,73.86,16.16,101.83
2019-06-23 11:15,12.41666667,13.73555556,5.18,8.89,0.89,39.59,527.93,73.11,15.33,51.78
2019-06-23 11:30,12.62333333,13.62777778,6.19,9.95,0.9,38.27,616.57,74.12,15.27,60.38
2019-06-23 11:45,12.83,13.52,5.97,9.24,0.91,41.75,901.56,70.33,14.08,115.65
2019-06-23 12:00,10.79,13.6,6.57,8.55,0.9,43.75,983.83,66.47,21.09,80.29
2019-06-23 12:15,9.58,14.21,5.4,8.96,0.88,41.18,882.7,65.12,17.28,55.74
2019-06-23 12:30,8.87,14.51,4.26,8.24,0.87,42.06,785.84,64.61,21.67,67.91
2019-06-23 12:45,8.22,14.84,5.11,8.83,0.89,40.51,598.16,62.6,19.9,74.8
2019-06-23 13:00,8.34,14.34,3.7,8.46,0.87,41.23,434.68,65.07,19.91,90.48
2019-06-23 13:15,7.51,14.54,4.15,8.69,0.88,41.57,450.75,65,18.62,89.09
2019-06-23 13:30,7.23,14.79,5.71,9.58,0.9,41.13,744.61,64.5,17.44,89.5
2019-06-23 13:45,7.64,15.42,5.25,9.46,0.91,40.89,469.61,62.03,17.22,74.34
2019-06-23 14:00,8.2,15.98,4.63,8.82,0.89,41.27,538.1,68.08,20.88,62.37
2019-06-23 14:15,9.11,16.33,4.57,9.03,0.9,41.59,924.43,64.1,19.36,78.22
2019-06-23 14:30,9.54,17.88,4.82,9.24,0.89,41.5,693.79,62.43,20.83,77.01
2019-06-23 14:45,10.51,19.53,5.81,9.35,0.91,41.94,534.7,62.73,24.3,88.03
2019-06-23 15:00,10.81,22.13,3.88,9.01,0.89,39.4,364.8,61.3,18.22,84.44
2019-06-23 15:15,11.13,25.21,3.36,8.98,0.88,39.73,409.17,62.57,19.56,93.18
2019-06-23 15:30,11.88,30.81,3.8,9,0.88,39.26,545.18,61.23,16.5,95.1
2019-06-23 15:45,12.34,35.49,5.18,8.84,0.89,39.06,571.42,65.85,16.34,81.54
2019-06-23 16:00,13.39,36.94,8.27,8.92,0.91,36.87,357.1,67.51,16.44,76.78
2019-06-23 16:15,13.28,37.2,7.09,8.75,0.9,37.23,315.45,70.21,13.66,70.26
2019-06-23 16:30,13.61,36.38,8.06,8.62,0.9,35.86,370.66,72.13,12.42,104.31
2019-06-23 16:45,13.92,34.22,6.08,8.88,0.89,37.27,342.52,70.17,13.82,77.04
2019-06-23 17:00,14.19,30.47,6.33,8.75,0.89,37.7,300.76,70.62,18.05,89.75
2019-06-23 17:15,13.93,27.74,7.27,8.99,0.89,36.43,242.92,71.53,17.51,65.77
2019-06-23 17:30,13.98,25.84,9.31,8.66,0.91,33.76,191.75,74.52,19.14,62.48
2019-06-23 17:45,14.9,24.71,7.38,8.62,0.91,34.29,81.4,76.64,15.62,62.12
2019-06-23 18:00,14.73,22.85,6.69,8.8,0.9,33.16,65.24,77.98,15.2,68.4
2019-06-23 18:15,15.11,21.22,8.08,8.17,0.9,29.06,45,78.48,13.51,97.5
2019-06-23 18:30,15.8,20.67,13.21,8.41,0.92,22.32,29.89,79.69,9.79,69.51
2019-06-23 18:45,17.23,22.23,13.57,8.71,0.93,22.84,23.41,80.27,12.19,69.77
2019-06-23 19:00,18.33,24.62,11.77,8.27,0.93,25.83,22.51,80.44,11.56,83.57
2019-06-23 19:15,19.86,26.17,10.68,8.38,0.92,25.2,22.49,80.72,13.04,77.26
2019-06-23 19:30,21,27.18,8.95,8.45,0.91,25.3,22.48,81.72,13.62,98.71
2019-06-23 19:45,21.23,28.24,9.38,8.46,0.91,26.2,22.47,83.09,13.07,73.71
2019-06-23 20:00,20.81,27.99,7.01,7.82,0.9,28.44,22.49,84.08,14.05,82.75
2019-06-23 20:15,20.41,27.46,8.86,8.46,0.9,24.61,22.48,84.75,13.58,82.24
2019-06-23 20:30,20.43,27.16,9.44,7.95,0.91,22.67,22.45,85.01,12.33,77.35
2019-06-23 20:45,19.33,27.83,9.91,8.48,0.91,22.43,22.48,84.75,14.31,75.63
2019-06-23 21:00,19.36,27.24,10.31,8.16,0.91,20.43,22.49,84.98,10.08,71.37
2019-06-23 21:15,19.5,27.08,9.7,8.34,0.91,20.43,22.49,85.03,12.43,77.62
2019-06-23 21:30,19.62,26.75,8.82,8.35,0.9,21.44,22.48,85.06,13.93,90.26
2019-06-23 21:45,19.85,26.74,8.29,8.03,0.9,20.48,22.47,85.17,13.39,61.55
2019-06-23 22:00,19.95,26.29,10.08,8.06,0.91,19.03,22.48,85.67,9.59,78.12
2019-06-23 22:15,19.19,26.33,6.72,8.09,0.89,22.06,22.49,85.43,12.83,48.13
2019-06-23 22:30,18.59,25.75,10.98,8.16,0.9,16.09,22.49,85.5,8.78,69.62
2019-06-23 22:45,17.61,24.84,10.06,7.98,0.9,15.99,22.48,85.43,9.13,46.93
2019-06-23 23:00,16.87,24.71,11.03,7.9,0.91,12.19,22.48,85.86,7.19,89.95
2019-06-23 23:15,16.81,23.3,12.3,8.24,0.91,9.97,22.47,85.93,7.61,86.06
2019-06-23 23:30,16.27,21.8,15.48,8.37,0.92,6.7,22.47,85.03,7.96,84.58
2019-06-23 23:45,16.16333333,21.365,13.155,8.605,0.915,9.535,22.465,85.57,8.05,89.155
2019-06-24 00:00,16.05666667,20.93,10.83,8.84,0.91,12.37,22.46,86.11,8.14,93.73
2019-06-24 00:15,15.95,21.22,9.62,8.2,0.92,13.66,22.46,86.91,9.24,76.23
2019-06-24 00:30,17,22.42,10.25,7.99,0.91,13.73,22.47,86.69,10.56,64.05
2019-06-24 00:45,17.54,22.16,8.03,8.47,0.9,17.35,22.48,86.19,10.43,80.3
2019-06-24 01:00,17.77,21.94,8.01,8.27,0.9,16.55,22.48,87.38,9.47,64.87
2019-06-24 01:15,17.85,21.46,8.3,8.63,0.9,14.67,22.46,86.69,10.25,73.49
2019-06-24 01:30,17.83,21.39,14.2,7.87,0.9,9.55,22.48,87.11,10.39,71.57
2019-06-24 01:45,18.64,21.03,11.54,8.41,0.9,12.2,22.48,87.2,11.16,75.31
2019-06-24 02:00,18.45,21.01,13.76,8.1,0.9,9.11,22.47,87.84,9.11,71.24
2019-06-24 02:15,18.24,21.71,7.72,7.76,0.89,17.05,22.44,88.06,16,46.43
2019-06-24 02:30,17.75,22.09,8.66,8.19,0.89,14.5,22.48,87.77,10.83,65.61
2019-06-24 02:45,17.18,21.92,8.08,8.41,0.89,14.47,22.47,87.48,9.33,74.26
2019-06-24 03:00,17.14,21.56,6.36,7.84,0.88,15.52,22.5,85.06,9.25,46.02
2019-06-24 03:15,16.82,21.01,10.38,8.19,0.9,10.78,22.46,83.28,9.11,52.08
2019-06-24 03:30,17.7,20.58,7.3,8.24,0.89,16.85,22.45,85.03,8.5,53.04
2019-06-24 03:45,17.60666667,20.2725,4.93,7.78,0.87,18.3,22.48,84.47,6.4,92.66
2019-06-24 04:00,17.51333333,19.965,4.89,7.94,0.88,20.18,22.46,83.91,11.31,50.54
2019-06-24 04:15,17.42,19.6575,4.59,7.61,0.87,20.65,22.48,84.06,11.38,71.88
2019-06-24 04:30,17.32666667,19.35,5.03,7.79,0.88,18.15,22.47,83.99,9.32,52.82
2019-06-24 04:45,17.23333333,19.0425,5.54,8.12,0.89,19.02,22.47,84.42,11.46,52.39
2019-06-24 05:00,17.14,18.735,5.32,8.45,0.88,19.42,22.48,86.33,12.23,94.65
2019-06-24 05:15,17.04666667,18.4275,5.92,8.21,0.89,17.02,22.46,87.2,9.47,53.3
2019-06-24 05:30,16.95333333,18.12,6.49,7.88,0.89,17.76,22.49,87.73,11.39,57.08
2019-06-24 05:45,16.86,17.8125,5.66,8.11,0.89,18.51,22.75,87.48,11.12,49.36
2019-06-24 06:00,16.76666667,17.505,7.9,8.01,0.9,15.89,24.59,87.08,11.33,85.78
2019-06-24 06:15,16.67333333,17.1975,10.71,7.96,0.91,14.1,32.12,87.09,10.38,65.81
2019-06-24 06:30,16.58,16.89,6.74,7.84,0.9,19.22,71.1,86.85,7.4,104.75
2019-06-24 06:45,15.24,17.21,5.26,8.25,0.9,18.66,113.03,86.11,8.52,97.05
2019-06-24 07:00,14.64,17.65,6.43,8.21,0.92,18.43,99.24,86.64,11.3,53.14
2019-06-24 07:15,14.6,17.47,7.82,8.34,0.94,17.88,141.42,86.51,10.71,85.21
2019-06-24 07:30,15.36,18.18,7.54,8.42,0.93,18.16,213.69,86.38,9.74,52.06
2019-06-24 07:45,16.07,19.25,8.15,8.38,0.95,18.24,310.93,85.83,14.75,63.98
2019-06-24 08:00,17.2,20.58,12.77,8.86,0.98,13.81,327.01,85.45,9.84,93.79
2019-06-24 08:15,19.15,21.65,16.47,9.91,0.97,11.52,416.69,84.63,11.52,76.62
2019-06-24 08:30,21.47,24.18,20.6,10.22,1.01,10.63,433.27,82.27,16.5,49.27
2019-06-24 08:45,23.94666667,26.39166667,19.11,10.68,0.99,12.82,403.12,79.64,15.88,65.85
2019-06-24 09:00,26.42333333,28.60333333,16.07,9.96,1.02,20.57,589.02,77.85,15.02,107.51
2019-06-24 09:15,28.9,30.815,12.08,9.65,1.05,24.74,626.86,74.08,13.89,80.9
2019-06-24 09:30,31.37666667,33.02666667,12.03,9.89,1.06,27.17,623.53,73.45,16.42,136.16
2019-06-24 09:45,33.85333333,35.23833333,9.84,9.33,1.01,30.83,694.79,72.23,19.52,69.97
2019-06-24 10:00,36.33,37.45,9.32,9.54,1.01,32.3,728.72,70.76,17.8,65.63
2019-06-24 10:15,35.31,38.54,10.61,9.59,1.04,32.18,756.02,69.61,17.12,69.78
2019-06-24 10:30,34.66,39.39,9.91,10.17,1.04,32.92,778.67,68.23,18.84,66.33
2019-06-24 10:45,34.19,40.53,9.75,9.53,0.96,33.13,806.51,65.94,15.95,65.34
2019-06-24 11:00,33.79,40.54,8.24,8.93,0.96,35.51,827.7,65.38,17.31,66.31
2019-06-24 11:15,33.41,41.2,7.62,8.98,0.97,37.56,844.68,64.16,18.02,74.63
2019-06-24 11:30,32.93,41.91,10.22,10.03,1,37.39,870.91,61.98,15.15,97.67
2019-06-24 11:45,32.47,43.07,13.19,10.42,1.01,36.03,895.87,60.78,20.39,59.44
2019-06-24 12:00,32.9,44.54,11.24,9.74,1.04,39.96,752.08,62.22,19.19,69.55
2019-06-24 12:15,32.68,46.88,13.17,9.64,1.01,39.1,869.61,62.16,21.35,58.05
2019-06-24 12:30,32.45,49.04,8.87,10.04,1.02,44.15,862.43,61.48,17.01,66.67
2019-06-24 12:45,37.22,50.06,10.04,13.39,1.03,41.95,821.96,60.78,20.19,85.13
2019-06-24 13:00,41.1,50.7,16.49,9.96,0.97,35.82,838.71,61.05,21.6,48.48
2019-06-24 13:15,42.41,51.47,12.18,9.54,0.96,44.97,828.94,60.51,18.05,72.68
2019-06-24 13:30,41.26,51.53,8.03,9.33,0.98,48.44,805.96,62.22,21.27,62.6
2019-06-24 13:45,39.59,50.58,7.4,9.48,0.99,48.87,784.03,61.82,24.55,64.5
2019-06-24 14:00,37.62,50.58,7.48,13.64,0.99,49.61,758.84,60.96,23.77,62.26
2019-06-24 14:15,35.84,49.16,8.63,10.25,0.94,46.28,733.79,59.04,20.48,68.29
2019-06-24 14:30,34.4,47.5,7.3,10.49,0.98,47.44,702.96,56.81,16.09,72.71
2019-06-24 14:45,33.46,47.74,6.84,10.02,1.01,48.71,675.4,57.05,21.63,69.82
2019-06-24 15:00,32.6,48.47,9.81,12.06,1.21,46.75,640.13,56.68,23.97,82.35
2019-06-24 15:15,32.61,49.52,10.14,24.42,1.51,44.57,573.99,56.4,19.43,82.99
2019-06-24 15:30,33.62,50.95,8.16,24.54,1.2,39.73,558.24,53.74,16.41,80.89
2019-06-24 15:45,34.8,51.27,6.13,11.54,1.02,37.89,398.15,52.04,18.45,71.67
2019-06-24 16:00,34.26,52.47,5.98,11.45,0.97,36.8,335.13,51.66,18.7,75.06
2019-06-24 16:15,33.41,54.27,6.65,13,1.02,36.1,203.02,53.11,15.84,78.26
2019-06-24 16:30,33.6,56.34,9.2,15.69,1.18,33.21,203.69,54.5,20.35,76.86
2019-06-24 16:45,35.31,58.25,5.86,11.19,0.98,35.09,190.09,55.09,21.17,59.73
2019-06-24 17:00,36.97,58.63,5.76,11.42,0.98,36.17,177.57,56.36,22.52,62.34
2019-06-24 17:15,37.91,59.02,9.96,12.73,1.09,32.81,144.7,58.44,13.21,116.2
2019-06-24 17:30,40.15,59.84,14.55,11.24,1.42,31.47,73.08,59.3,13.97,76.91
2019-06-24 17:45,42.76,61.26,14.08,12.38,1.53,32.24,56.91,59.44,12.29,73.42
2019-06-24 18:00,44.44,62.42,10.53,12,1.42,31.33,59.5,60.52,12.95,86.79
2019-06-24 18:15,45.8,62.74,11.64,11.46,1.08,25.85,52.88,66.05,11.98,58.52
2019-06-24 18:30,47.41,63.35,10.55,10.61,1.06,26.76,33.24,69.77,11.63,78.2
2019-06-24 18:45,48.27,63.2,11.01,9.82,1.05,26.23,24.25,72.18,12.12,40.01
2019-06-24 19:00,49.49,62.52,10.84,14.1,1.08,26.68,22.45,74.65,11.81,127.75
2019-06-24 19:15,50.48,61.79,10.79,9.99,1.05,26.35,22.43,76.14,15.27,74.26
2019-06-24 19:30,52.23,61.05,10.75,9.32,1.02,26.35,22.41,77.62,16.89,98.3
2019-06-24 19:45,53.94,59.95,10.88,9.02,1.02,24.09,22.4,79.18,14.68,83.87
2019-06-24 20:00,54.17,58.31,10.86,8.81,1.03,23.6,22.41,79.94,13.23,69.93
2019-06-24 20:15,53.76,57.52,12.24,10.11,1.2,22.22,22.41,80.38,15.52,79.07
2019-06-24 20:30,55.14,57.98,14.23,11.91,1.33,22.1,22.44,81.01,15.47,82.34
2019-06-24 20:45,56.31,59.18,11.25,15.48,1.2,21.08,22.41,81.62,13.51,76.37
2019-06-24 21:00,58.67,58.74,10.07,16.94,1.18,21.5,22.42,81.79,12.89,74.78
2019-06-24 21:15,59.044,59.283,10.7,12.05,1.18,19.9,22.46,82.97,13.66,78.84
2019-06-24 21:30,59.418,59.826,11.51,12.2,1.29,17.71,22.42,83.75,15.95,60.53
2019-06-24 21:45,59.792,60.369,10.88,10.93,1.13,16.73,22.4,84,13.51,58.02
2019-06-24 22:00,60.166,60.912,10.17,10.95,1.14,17.82,22.43,83.99,13.09,81.17
2019-06-24 22:15,60.54,61.455,10.34,10.32,1.12,17.07,22.4,83.68,14.46,75.1
2019-06-24 22:30,60.914,61.998,9.84,11.28,1.1,18.05,22.42,83.66,13.07,71.3
2019-06-24 22:45,61.288,62.541,9.38,9.8,1.1,17.71,22.43,83.62,14.7,79.86
2019-06-24 23:00,61.662,63.084,8.89,11.01,1.17,17.13,22.43,83.87,12.62,78.33
2019-06-24 23:15,62.036,63.627,10.16,10.06,1.14,15.09,22.44,84.09,14.58,66.62
2019-06-24 23:30,62.41,64.17,10.42,10.94,1.11,12.96,22.4,84.56,14.87,68.85
2019-06-24 23:45,61.60333333,64.12,9.775,15.805,1.13,13.805,22.405,84.595,15.22,77.635
2019-06-25 00:00,60.79666667,64.07,9.13,20.67,1.15,14.65,22.41,84.63,15.57,86.42
2019-06-25 00:15,59.99,63.9,8.95,12.31,1.05,15.41,22.41,84.45,15.74,104.86
2019-06-25 00:30,57.93,62.96,10.28,20.13,1.16,15.08,22.42,84.28,13.67,79.37
2019-06-25 00:45,56.74,61.78,8.85,15.32,1.05,15.96,22.42,80.96,15.84,81.47
2019-06-25 01:00,56.02,60.94,8.7,13.05,1.02,16.76,22.42,79.51,16.42,69.3
2019-06-25 01:15,55.65,60.99,9.49,15.38,1.02,16.27,22.42,81.42,15.43,79.35
2019-06-25 01:30,55.06,60.11,11.21,16.56,1.07,15.66,22.42,83.05,15.44,63.96
2019-06-25 01:45,54.47,59.37,8.84,10,0.99,17.11,22.4,85.92,16.42,68
2019-06-25 02:00,53.17,57.54,8.12,10.25,1,17.75,22.44,85.84,14.44,101.51
2019-06-25 02:15,50.61,55.76,7.77,9.8,1.07,17.07,22.43,83.07,12.13,70.21
2019-06-25 02:30,48.97,53.79,7.54,8.92,0.98,17.6,22.41,83.94,11.93,68.9
2019-06-25 02:45,47.07,52.74,8.25,9.6,1.04,17.88,22.41,83.84,12.72,63.07
2019-06-25 03:00,46.29,52.14,7.65,12.43,1,18.54,22.4,83.1,14.32,81.73
2019-06-25 03:15,45.71,51.59,7.65,12.88,0.98,17.42,22.42,84.14,12.77,61.74
2019-06-25 03:30,45.23,50.69,6.55,8.94,0.92,17.28,22.43,85.11,11.56,88.61
2019-06-25 03:45,45.24,50.1,6.9,10.22,0.94,16.52,22.42,85.61,14.5,67.27
2019-06-25 04:00,45.29,49.82,7.82,11,0.98,16.07,22.43,85.49,11.68,73.14
2019-06-25 04:15,44.02,48.82,7.87,8.56,0.92,14.66,22.4,85.83,10.84,74.4
2019-06-25 04:30,44.79,50.12,8.01,8.86,0.92,13.53,22.41,86.37,12.23,119.9
2019-06-25 04:45,45.75333333,50.215,7.72,8.3,0.92,14.86,22.44,85.71,12.37,101.91
2019-06-25 05:00,46.71666667,50.31,7.35,8.85,0.9,14.83,22.4,84.77,11.96,54.25
2019-06-25 05:15,47.68,50.405,7.67,9.01,0.89,14.26,22.39,86.44,12.49,65.43
2019-06-25 05:30,48.64333333,50.5,7.69,8.88,0.89,14.67,22.43,86.31,12.55,68.95
2019-06-25 05:45,49.60666667,50.595,7.49,8.98,0.9,14.78,23.01,85.57,12.01,86.68
2019-06-25 06:00,50.57,50.69,8.1,9.43,0.93,14.84,32,85.18,14.95,94.14
2019-06-25 06:15,48.06,49.34,8.59,9.96,0.99,14.58,53.33,85.61,11.63,93.13
